,CountryID,Country,League,Season,Club,ClubID,Squad,avgAge,Foreigners,avgMarketValue,totalMarketValue,Stadium,StadiumCap,Club_income,Club_expenditure,Club_OverallBalance,Coach,Club_victories,Players,Rank
523,50,France,Ligue 1,2020,FC Lorient,1158,34,26.4,13,€2.14m,€72.88m,Stade du Moustoir,19.010 Seats,€6.50m,€26.50m,€-20.00m,Christophe Pélissier,,Paul Nardi;Matthieu Dreyer;Teddy Bartouche;Thomas Callens;Andreaw Gravillon;Trevoh Chalobah;Julien Laporte;Tiago Ilori;Thomas Fontaine;Jérémy Morel;Matthieu Saunier;Loris Mouyokolo;Vincent Le Goff;Yoann Etienne;Houboulang Mendes;Jérôme Hergault;Joris Mendy;Laurent Abergel;Thomas Monconduit;Franklin Wadja;Fabien Lemoine;Malamine Doumbouya;Jonathan Delaplace;Enzo Le Fée;Quentin Boisgard;Sylvain Marveaux;Yoane Wissa;Armand Laurienté;Stéphane Diarra;Dango Ouattara;Terem Moffi;Adrian Grbic;Pierre-Yves Hamel;Umut Bozok,16.0
524,50,France,Ligue 1,2020,Dijon FCO,2969,37,24.3,24,€1.77m,€65.63m,Stade Gaston-Gérard,16.098 Seats,€17.00m,€15.80m,+€1.20m,Stéphane Jobard;David Linarès,,Alfred Gomis;Rúnar Alex Rúnarsson;Anthony Racioppi;Saturnin Allagbé;Lévi Ntumba;Jonathan Panzo;Bruno Ecuele Manga;Senou Coulibaly;Wesley Lautoa;Bogdan Racovitan;Arthur Zagré;Aníbal Chalá;Ngonda Muzinga;Sacha Boey;Fouad Chafik;Ahmad Ngouyamsa;Wilitty Younoussa;Pape Cheikh;Didier Ndong;Romain Amalfitano;Jordan Marié;Junior Dina Ebimbe;Bersant Celina;Yassine Benzia;Amir Arli;Frédéric Sammaritano;Mounir Chouiar;Alexandru Dobre;Rayan Philippe;Charles Costes;Erwan Belhadji;Mama Baldé;Moussa Konaté;Roger Assalé;Aboubakar Kamara;Aurélien Scheidler;Jacques Siwe,20.0
525,50,France,Ligue 1,2020,Nîmes Olympique,1160,36,24.9,19,€1.68m,€60.40m,Stade des Antonins,8.033 Seats,€2.50m,€11.25m,€-8.75m,Pascal Plancque;Jérôme Arpinon,,Baptiste Reynet;Lucas Dias;Amjhad Nazih;Anthony Briançon;Loick Landre;Pablo Martínez;Naomichi Ueda;Kelyan Guessoum;Adilson Malanda;Birger Meling;Florian Miguel;Patrick Burner;Sofiane Alakouch;Gaëtan Paquiez;Lamine Fomba;Andrés Cubas;Sidy Sarr;Lucas Deaux;Mattéo Ahlinvi;Antoine Valério;Niclas Eliasson;Romain Philippoteaux;Lucas Buades;Yassine Benrahou;Haris Duljevic;Zinedine Ferhat;Renaud Ripart;Marco Majouga;Nassim Chadli;Moussa Koné;Kévin Denkey;Karim Aribi;Nolan Roux;Clément Depres;Sami Ben Amar;Mahamadou Doucouré,19.0
526,50,France,Ligue 1,2021,Paris Saint-Germain,583,41,25.7,27,€21.35m,€875.15m,Parc des Princes,49.691 Seats,€11.00m,€91.00m,€-80.00m,Mauricio Pochettino,French Champion,Gianluigi Donnarumma;Keylor Navas;Sergio Rico;Alexandre Letellier;Garissone Innocent;Denis Franchi;Marquinhos;Presnel Kimpembe;Thilo Kehrer;Abdou Diallo;Sergio Ramos;El Chadaille Bitshiabu;Nuno Mendes;Juan Bernat;Layvin Kurzawa;Teddy Alloh;Achraf Hakimi;Colin Dagba;Leandro Paredes;Danilo Pereira;Marco Verratti;Georginio Wijnaldum;Idrissa Gueye;Ander Herrera;Edouard Michut;Junior Dina Ebimbe;Rafinha;Xavi Simons;Ismaël Gharbi;Nathan Bitumazala;Neymar;Julian Draxler;Djeidi Gassama;Lionel Messi;Pablo Sarabia;Ángel Di María;Kylian Mbappé;Mauro Icardi;Arnaud Kalimuendo;Kenny Nagera;Sekou Yansané,1.0
527,50,France,Ligue 1,2021,Olympique Lyon,1041,40,24.3,21,€9.94m,€397.70m,Groupama Stadium,59.186 Seats,€95.60m,€22.92m,+€72.68m,Peter Bosz,,Anthony Lopes;Julian Pollersbeck;Kayne Bonnevie;Malcolm Barcola;Castello Lukeba;Jason Denayer;Sinaly Diomandé;Jérôme Boateng;Marcelo;Damien Da Silva;Emerson;Henrique Silva;Hugo Vogel;Malo Gusto;Léo Dubois;Irvyn Lomami;Bruno Guimarães;Thiago Mendes;Tanguy Ndombélé;Houssem Aouar;Maxence Caqueret;Pape Cheikh;Habib Keïta;Florent Sanchez;Noam Bonnet;Romain Faivre;Lucas Paquetá;Rayan Cherki;Jeff Reine-Adélaïde;Xherdan Shaqiri;Maxwel Cornet;Karl Toko Ekambi;Lenny Pintor;Madyan Sounni;Tetê;Moussa Dembélé;Tino Kadewere;Islam Slimani;Bradley Barcola;Gaël Nsombi,8.0
528,50,France,Ligue 1,2021,AS Monaco,162,41,23.3,22,€9.66m,€396.00m,Stade Louis-II,18.523 Seats,€34.64m,€45.50m,€-10.86m,Niko Kovac;Stéphane Nado;Philippe Clement,,Alexander Nübel;Radoslaw Majecki;Vito Mannone;Yann Lienard;Benoît Badiashile;Axel Disasi;Guillermo Maripán;Strahinja Pavlovic;Chrislain Matsima;Jean Marcelin;Yllan Okou;Fouad El Maach;Caio Henrique;Ismail Jakobs;Louis Torres;Vanderson;Ruben Aguilar;Djibril Sidibé;Aurélien Platret;Aurélien Tchouaméni;Pelé;Soungoutou Magassa;Youssouf Fofana;Jean Lucas;Eliot Matazo;Cesc Fàbregas;Félix Lemaréchal;Tiago Ribeiro;Florian Baranik;Aleksandr Golovin;Maghnes Akliouche;Sofiane Diop;Gelson Martins;Krépin Diatta;Anthony Musaba;Wissam Ben Yedder;Kevin Volland;Myron Boadu;Wilson Isidor;Pietro Pellegri;Eric Ayiah,3.0
529,50,France,Ligue 1,2021,LOSC Lille,1082,41,24.0,29,€7.48m,€306.88m,Decathlon Arena-Stade Pierre-Mauroy,50.186 Seats,€76.85m,€25.60m,+€51.25m,Jocelyn Gourvennec,French Supercup Winner,Léo Jardim;Ivo Grbic;Orestis Karnezis;Adam Jakubech;Jules Raux;Sven Botman;Tiago Djaló;Kouadio-Yves Dabila;José Fonte;Maxime Wackers;Leny Yoro;Reinildo Mandava;Gabriel Gudmundsson;Domagoj Bradaric;Zeki Celik;Jérémy Pied;Simon Ramet;Benjamin André;Amadou Onana;Jean Onana;Cheikh Niasse;Renato Sanches;Xeka;Ugo Raghouber;Rocco Ascone;Carlos Baleba;Yusuf Yazici;Angel Gomes;Hatem Ben Arfa;Exaucé Mpembele Boula;Jonathan Bamba;Capita;Joffrey Bazie;Jonathan Ikoné;Timothy Weah;Luiz Araújo;Edon Zhegrova;Isaac Lihadji;Jonathan David;Burak Yilmaz;Bica,10.0
530,50,France,Ligue 1,2021,Stade Rennais FC,273,36,22.9,11,€8.48m,€305.35m,Roazhon Park,29.778 Seats,€45.40m,€81.50m,€-36.10m,Bruno Génésio,,Alfred Gomis;Dogan Alemdar;Romain Salin;Pépé Bonet;Elias Damergy;Loïc Badé;Nayef Aguerd;Warmed Omari;Jérémy Gélin;Jeanuël Belocian;Adrien Truffert;Birger Meling;Faitout Maouassa;Hamari Traoré;Lorenz Assignon;Baptiste Santamaria;Lesley Ugochukwu;Jonas Martin;Noah Françoise;Eduardo Camavinga;Flavien Tait;Andy Diouf;Trésor Matondo;Benjamin Bourigeaud;Romain Del Castillo;Lovro Majer;Désiré Doué;Martin Terrier;Kamaldeen Sulemana;Jérémy Doku;Loum Tchaouna;Junior Kadile;Gaëtan Laborde;Serhou Guirassy;Matthis Abline;Mathys Tel,4.0
531,50,France,Ligue 1,2021,Olympique Marseille,244,38,23.5,21,€7.49m,€284.70m,Orange Vélodrome,67.394 Seats,€8.00m,€54.12m,€-46.12m,Jorge Sampaoli,,Pau López;Steve Mandanda;Simon Ngapandouetnbu;Fabio Vanni;William Saliba;Duje Caleta-Car;Leonardo Balerdi;Luan Peres;Álvaro González;Yakine Said M'Madi;Jordan Amavi;Sead Kolasinac;Pol Lirola;Amay Caprice;Boubacar Kamara;Pape Gueye;Paolo Sciortino;Tom Moustier;Mattéo Guendouzi;Gerson;Valentin Rongier;Cheick Souaré;Oussama Targhalline;Bilal Nadir;Amine Harit;Dimitri Payet;Ugo Bertelli;Luis Henrique;Konrad de la Fuente;Nemanja Radonjic;Salim Ben Seghir;Jonathan Pitou;Cengiz Ünder;Arkadiusz Milik;Bamba Dieng;Cédric Bakambu;Darío Benedetto;Aylan Benyahia-Tani,2.0
532,50,France,Ligue 1,2021,OGC Nice,417,34,23.8,20,€7.83m,€266.05m,Allianz Riviera,36.178 Seats,€26.05m,€55.00m,€-28.95m,Christophe Galtier,,Walter Benítez;Marcin Bulka;Teddy Boulhendi;Jean-Clair Todibo;Flavius Daniliuc;Robson Bambu;Dante;Yannis Nahounou;Melvin Bard;Jordan Amavi;Hassane Kamara;Youcef Atal;Jordan Lotomba;Antoine Mendy;Khéphren Thuram;Pablo Rosario;Mario Lemina;Morgan Schneiderlin;Danilo Barbosa;Justin Smith;Hicham Boudaoui;Alexis Trouillet;Alexis Claude-Maurice;Justin Kluivert;Billal Brahimi;Myziane Maolida;Calvin Stengs;Dan Ndoye;Lucas Da Cunha;Amine Gouiri;Kasper Dolberg;Andy Delort;Evann Guessand;Ihsan Sacko,5.0
533,50,France,Ligue 1,2021,RC Lens,826,35,24.8,17,€4.40m,€154.05m,Stade Bollaert-Delelis,38.223 Seats,€18.00m,€20.60m,€-2.60m,Franck Haise,,Wuilker Fariñez;Jean-Louis Leca;Yannick Pandor;Facundo Medina;Kevin Danso;Jonathan Gradit;Christopher Wooh;Steven Fortes;Adrien Louveau;Massadio Haidara;Deiver Machado;Ismaël Boura;Malcom Musquet;Jonathan Clauss;Brayann Pereira;Cheick Doucouré;Patrick Berg;Yannick Cahuzac;Samba Sow;Seko Fofana;Jonathan Varane;Mamadou Camara;Yacouba Barry;Przemyslaw Frankowski;Charles Boli;Gaël Kakuta;David Costa;Mohamed Cissé;Arnaud Kalimuendo;Simon Banza;Ignatius Ganago;Florian Sotoca;Wesley Saïd;Corentin Jean;Ibrahima Baldé,7.0
534,50,France,Ligue 1,2021,Stade Reims,1421,40,23.5,27,€3.74m,€149.40m,Stade Auguste-Delaune,21.684 Seats,€15.05m,€16.00m,€-950k,Óscar García,,Predrag Rajkovic;Yehvann Diouf;Nicolas Penneteau;Wout Faes;Andreaw Gravillon;Yunis Abdelhamid;Moustapha Mbow;Enzo Valentim;Ghislain Konan;Bradley Locko;Thomas Foket;Maxime Busi;Fodé Doucouré;Ibrahim Diakité;Azor Matusiwa;Jens Cajuste;Marshall Munetsi;Dion Lopy;Sambou Sissoko;Xavier Chavalerin;Moreto Cassamá;Valon Berisha;Martin Adeline;Ilan Kebbal;Kamory Doumbia;Samuel Koeberlé;Nathanaël Mbuku;Billal Brahimi;Arbër Zeneli;Mathieu Cafaro;Mitchell van Bergen;Moussa Doumbia;Alexis Flips;Anastasios Donis;Noa Cervantes;Hugo Ekitiké;El Bilal Touré;Kaj Sierhuis;N'Dri Koffi;Fraser Hornby,12.0
535,50,France,Ligue 1,2021,Montpellier HSC,969,36,24.8,16,€4.02m,€144.60m,Stade de la Mosson,32.939 Seats,€25.00m,€200k,+€24.80m,Olivier Dall'Oglio,,Jonas Omlin;Dimitry Bertaud;Matis Carvalho;Mamadou Sakho;Maxime Estève;Pedro Mendes;Thuler;Enzo Tchato;Redouane Halhal;Nicolas Cozza;Mihailo Ristic;Ambroise Oyongo;Thibault Tamas;Junior Sambia;Arnaud Souquet;Thibaut Vargas;Mathías Suárez;Marius Ros;Joris Chotard;Gabriel Barès;Jordan Ferri;Léo Leroy;Sacha Delaye;Téji Savanier;Rémy Cabella;Florent Mollet;Stephy Mavididi;Béni Makouana;Gaëtan Laborde;Andy Delort;Elye Wahi;Valère Germain;Nicholas Gioacchini;Petar Skuletic;Yanis Guermouche;Ryan Bakayoko,13.0
536,50,France,Ligue 1,2021,RC Strasbourg Alsace,667,33,24.8,16,€3.64m,€120.05m,Stade de la Meinau,29.000 Seats,€16.00m,€4.50m,+€11.50m,Julien Stéphan,,Matz Sels;Eiji Kawashima;Alaa Bellaarouch;Alexander Djiku;Gerzino Nyamsi;Lucas Perrin;Ismaël Doukouré;Maxime Le Marchand;Marvin Elimbi;Kanfory Kaba;Anthony Caci;Frédéric Guilbert;Karol Fila;Marvin Senaya;Ibrahima Sissoko;Jean-Eudes Aholou;Mahamé Siby;Habib Diarra;Jean-Ricner Bellegarde;Sanjin Prcic;Dimitri Liénard;Dany Jean;Adrien Thomasson;Nordine Kandil;Aymeric Ahmed;Abdoul Ouattara;Mehdi Chahiri;Majeed Waris;Ludovic Ajorque;Habib Diallo;Lebo Mothiba;Kévin Gameiro;Moïse Sahi Dion,6.0
537,50,France,Ligue 1,2021,FC Girondins Bordeaux,40,54,24.0,33,€2.16m,€116.85m,Matmut Atlantique,42.115 Seats,€18.60m,€9.80m,+€8.80m,Vladimir Petkovic;Jaroslav Plasil;David Guion;Jean-Louis Gasset,Relegated from 1st league,Benoît Costil;Gaëtan Poussin;Davy Rouyard;Tidiane Malbec;Guerric Bernou;Anel Ahmedhodzic;Stian Gregersen;Mexer;Marcelo;Loïc Bessilé;Paul Baysse;Abdel Medioub;Tijany Atallah;Junior Mwanga;Laurent Koscielny;Yaël Mouanga;Gideon Mensah;Ricardo Mangas;Loris Benito;Aïssa Boudechicha;Jacques Ekomié;Raoul Bellanova;Timothée Pembélé;Enock Kwateng;Johaneko Louis-Jean;Mohamed Aggoun;Otávio;Jean Onana;Josuha Guilavogui;Tom Lacoux;Emeric Depussay;Toma Basic;Fransérgio;Rubén Pardo;Danylo Ignatenko;Issouf Sissokho;Rudy Orea;Yacine Adli;Logan Delaurier-Chaubet;Johab Pascal;Dilane Bakwa;Alberth Elis;Javairô Dilrosun;Rémi Oudin;Samuel Kalu;Mehdi Zerkane;Amadou Traoré;Moudja Sié Ouattara;Ui-jo Hwang;M'Baye Niang;Josh Maja;Sékou Mara;Jimmy Briand;Thibault Klidjé,20.0
538,50,France,Ligue 1,2021,FC Nantes,995,31,25.6,13,€3.63m,€112.65m,Stade de la Beaujoire,37.463 Seats,€15.80m,€7.50m,+€8.30m,Antoine Kombouaré,French Cup winner ,Alban Lafont;Rémy Descamps;Denis Petric;Andrei Girotto;Jean-Charles Castelletto;Nicolas Pallois;Abdoulaye Sylla;Yannis M'Bemba;Robin Voisine;Quentin Merlin;Charles Traoré;Dennis Appiah;Fábio;Sébastien Corchia;Pedro Chirivella;Lohann Doucet;Wylan Cyprien;Samuel Moutoussamy;Mohamed Achi;Ludovic Blas;Roli Pereira de Sa;Gor Manvelyan;Moses Simon;Willem Geubbels;Anthony Limbombe;Osman Bukari;Marcus Coco;Randal Kolo Muani;Kalifa Coulibaly;Jean-Kévin Augustin;Renaud Emond,9.0
539,50,France,Ligue 1,2021,AS Saint-Étienne,618,44,24.0,20,€2.40m,€105.65m,Stade Geoffroy-Guichard,42.000 Seats,0,€600k,€-600k,Pascal Dupraz;Claude Puel;Julien Sablé,Relegated from 1st league,Etienne Green;Paul Bernardoni;Stefan Bajic;Boubacar Fall;Harold Moukoudi;Saïdou Sow;Mickaël Nade;Timothée Kolodziejczak;Eliaquim Mangala;Abdoulaye Bakayoko;Miguel Trauco;Gabriel Silva;Lucas Calodat;Lucas Llort;Yvann Maçon;Falaye Sacko;Alpha Sissoko;Bryan Nokoue;Lucas Gourna-Douath;Yvan Neyou;Assane Dioussé;Louis Mouton;Mahdi Camara;Zaydou Youssouf;Aimen Moueffek;Ahmed Sidibé;Adil Aouchiche;Ryad Boudebouz;Bilal Benkhedim;Denis Bouanga;Bakary Sako;Arnaud Nordin;Sada Thioub;Maxence Rivera;Lamine Ghezali;El Hadji Dieye;Wahbi Khazri;Jean-Philippe Krasso;Enzo Crivelli;Ignacio Ramírez;Charles Abi;Romain Hamouma;Yanis Lhéry;Mathys Saban,18.0
540,50,France,Ligue 1,2021,Stade Brestois 29,3911,30,25.5,9,€3.44m,€103.15m,Stade Francis-Le Blé,15.097 Seats,€28.20m,€9.25m,+€18.95m,Michel Der Zakarian,,Marco Bizot;Gautier Larsonneur;Sébastien Cibois;Grégoire Coudert;Brendan Chardonnet;Lilian Brassier;Christophe Hérelle;Denys Bain;Noé Sow;Jean-Kévin Duverne;Jere Uronen;Ronaël Pierre-Gabriel;Julien Faussurier;Lucien Agoumé;Paul Lasne;Haris Belkebla;Hugo Magnetti;Hianga'a Mbock;Romain Faivre;Romain Del Castillo;Romain Philippoteaux;Axel Camblan;Jérémy Le Douaron;Youcef Belaïli;Rafiki Saïd;Franck Honorat;Martín Satriano;Steve Mounié;Irvin Cardona;Youssouph Badji,11.0
541,50,France,Ligue 1,2021,FC Metz,347,41,25.0,27,€2.22m,€91.05m,Stade Saint-Symphorien,26.700 Seats,€23.50m,€2.50m,+€21.00m,Frédéric Antonetti,Relegated from 1st league,Alexandre Oukidja;Marc-Aurèle Caillard;Ousmane Ba;David Oberhauser;Kiki Kouyaté;Dylan Bronn;Jemerson;Mamadou Fofana;Sikou Niakaté;Fali Candé;Lenny Lacroix;Amadou Salif Mbengue;Jean-Armel Kana-Biyik;Noah Zilliox;Matthieu Udol;Thomas Delaine;Manuel Cabit;Fabien Centonze;William Mikelbrencis;Sofiane Alakouch;Habib Maïga;Kévin N'Doram;Ibrahim Amadou;Boubacar Traoré;Vincent Pajot;Pape Matar Sarr;Danley Jean Jacques;Farid Boulaya;Amine Bassi;Didier Lamkel Zé;Opa Nguette;Papa Ndiaga Yade;Cheikh Sabaly;Lamine Gueye;Vagner;Warren Tchimbembé;Ibrahima Niane;Nicolas de Préville;Georges Mikautadze;Louis Mafouta;Lenny Joseph,19.0
542,50,France,Ligue 1,2021,Angers SCO,1420,38,25.4,18,€2.36m,€89.50m,Stade Raymond Kopa,19.350 Seats,€18.10m,€1.87m,+€16.23m,Gérald Baticle,,Paul Bernardoni;Anthony Mandréa;Danijel Petkovic;Enzo Ebosse;Romain Thomas;Vincent Manceau;Ismaël Traoré;Kévin Boma;Daylam Meddah;Souleyman Doumbia;Abdoulaye Bamba;Ali Kalla;Batista Mendy;Zinédine Ould Khaled;Nabil Bentaleb;Azzedine Ounahi;Antonin Bobichon;Thomas Mangani;Yassin Belkhdim;Mattéo Corduan;Jimmy Cabot;Mathias Pereira Lage;Pierrick Capelle;Angelo Fulgini;Waniss Taïbi;Sofiane Boufal;Billal Brahimi;Marin Jakolis;Farid El Melali;Jason Mbock;Sada Thioub;Noah Fatar;Momo Cho;Stéphane Bahoken;Casimir Ninga;Rachid Alioui;Frank Magri;Guédé Nadje,14.0
543,50,France,Ligue 1,2021,ESTAC Troyes,1095,50,24.6,25,€1.46m,€73.20m,Stade de l'Aube,21.877 Seats,0,€21.80m,€-21.80m,Bruno Irles;Laurent Batlles,,Gauthier Gallon;Sébastien Rénot;Jessy Moulin;Ryan Bouallak;Erik Palmer-Brown;Philippe Sandler;Yoann Salmier;Jimmy Giraudon;Eric N'Jo;Karim Azamoum;Adil Rami;Tanguy Zoukrou;Gabriel Mutombo;Nathan Gassama;Rudy Kohon;Lassine Soumaoro;Abdu Conté;Yasser Larouci;Youssouf Koné;Mathis Hamdi;Giulian Biancone;Issa Kaboré;Oualid El Hajjam;Benrandy Abdallah;Anas Namri;Bachir Diop;Rominigue Kouamé;Xavier Chavalerin;Florian Tardieu;Metinho;Tristan Dingomé;Filip Krastev;Derek Mazou-Sacko;Calvin Bombo;Dylan Chambost;Luka Ilic;Brandon Dominguès;Gerson Rodrigues;Levi Lumeka;Renaud Ripart;Patrick Roberts;Nassim Chadli;Alexis Lefebvre;Iké Ugbo;Mama Baldé;Lebo Mothiba;Hyun-jun Suk;Yoann Touzghar;Mykola Kukharevych;Mamadou Camara,15.0
544,50,France,Ligue 1,2021,FC Lorient,1158,35,25.4,13,€1.75m,€61.30m,Stade du Moustoir,19.010 Seats,€10.00m,€10.50m,€-500k,Christophe Pélissier,,Paul Nardi;Matthieu Dreyer;Teddy Bartouche;Thomas Callens;Julien Laporte;Moritz Jenz;Léo Pétrot;Thomas Fontaine;Loris Mouyokolo;Jérémy Morel;Bamo Meïté;Vincent Le Goff;Samuel Loric;Houboulang Mendes;Igor Silva;Jérôme Hergault;Ronny Labonne;Laurent Abergel;Bonke Innocent;Thomas Monconduit;Fabien Lemoine;Baptiste Mouazan;Redwan Bourlès;Enzo Le Fée;Quentin Boisgard;Théo Le Bris;Armand Laurienté;Stéphane Diarra;Dango Ouattara;Terem Moffi;Ibrahima Koné;Adrian Grbic;Pierre-Yves Hamel;Sambou Soumano;Pablo Pagis,16.0
545,50,France,Ligue 1,2021,Clermont Foot 63,3524,39,25.1,22,€1.41m,€55.10m,Stade Gabriel-Montpied,13.000 Seats,0,0,+-0,Pascal Gastien,,Ouparine Djoco;Arthur Desmas;Lucas Margueron;Cédric Hountondji;Alidu Seidu;Jean-Claude Billong;Florent Ogier;Josué Albert;Baptiste Boit;Vital Nsimba;Arial Mendy;Julien Boyer;Akim Zedadka;Jérôme Phojo;Karim Mohamed;Oliver Kamdem;Salis Abdul Samed;Yohann Magnin;Uri Busquets;Johan Gastien;Jonathan Iglesias;Naël Jaby;Fred Gnalega;Yuliwes Bellache;Jim Allevinah;Saîf-Eddine Khaoui;Jason Berthomier;Yadaly Diaby;Aïman Maurer;Elbasan Rashani;Lucas Da Cunha;Jodel Dossou;Aboubakar Sidibé;Mohamed Bayo;Grejohn Kyei;Pierre-Yves Hamel;Jordan Tell;Bryan Teixeira;Mathis Clairicia,17.0
546,157,Spain,LaLiga,2015,FC Barcelona,131,32,25.9,16,€22.69m,€726.00m,Spotify Camp Nou,99.354 Seats,€38.30m,€51.00m,€-12.70m,Luis Enrique,FIFA Club World Cup winner;Spanish Champion;Spanish Cup winner ;UEFA Supercup Winner,Marc-André ter Stegen;Claudio Bravo;Jordi Masip;Gerard Piqué;Marc Bartra;Thomas Vermaelen;Jordi Alba;Jérémy Mathieu;Adriano;Sergi Roberto;Dani Alves;Douglas;Sergio Busquets;Javier Mascherano;Sergi Samper;Gerard Gumbau;Ivan Rakitic;Andrés Iniesta;Wilfrid Kaptoum;Carles Aleñá;Rafinha;Juan Cámara;Neymar;Arda Turan;Lionel Messi;Pedro;Aleix Vidal;Aitor Cantalapiedra;Luis Suárez;Munir El Haddadi;Sandro Ramírez;Dani Romera,1.0
547,157,Spain,LaLiga,2015,Real Madrid,418,30,24.8,17,€23.81m,€714.30m,Santiago Bernabéu,81.044 Seats,€31.65m,€92.90m,€-61.25m,Rafael Benítez;Zinédine Zidane,European club of the year (ECA);Champions League Winner,Keylor Navas;Kiko Casilla;Rubén Yáñez;Álex Craninx;Sergio Ramos;Raphaël Varane;Pepe;Nacho Fernández;Philipp Lienhart;Marcelo;Daniel Carvajal;Danilo;Lucas Vázquez;Álvaro Arbeloa;Álvaro Tejero;Casemiro;Toni Kroos;Luka Modric;Mateo Kovacic;Marcos Llorente;James Rodríguez;Isco;Martin Ødegaard;Jesé;Denis Cheryshev;José Carlos Lazo;Gareth Bale;Cristiano Ronaldo;Karim Benzema;Borja Mayoral,2.0
548,157,Spain,LaLiga,2015,Atlético de Madrid,13,30,25.4,17,€13.95m,€418.50m,Civitas Metropolitano,68.456 Seats,€152.00m,€119.00m,+€33.00m,Diego Simeone,Champions League runner-up,Jan Oblak;Miguel Ángel Moyá;Diego Godín;José María Giménez;Stefan Savic;Lucas Hernández;Nacho Monsalve;Filipe Luís;Guilherme Siqueira;Theo Hernández;Juanfran Torres;Jesús Gámez;Borja González;Matías Kranevitter;Thomas Partey;Koke;Saúl Ñíguez;Óliver Torres;Gabi;Augusto Fernández;Tiago Mendes;Luciano Vietto;Yannick Carrasco;Ángel Correa;Samuel Villa;Antoine Griezmann;Jackson Martínez;Raúl García;Fernando Torres;Roberto Núñez,3.0
549,157,Spain,LaLiga,2015,Valencia CF,1049,38,23.7,20,€6.68m,€254.00m,Mestalla,55.000 Seats,€50.00m,€143.90m,€-93.90m,Gary Neville;Nuno Espírito Santo;Voro;Pako Ayestarán,,Diego Alves;Mathew Ryan;Jaume Doménech;Yoel Rodríguez;Shkodran Mustafi;Aymen Abdennour;Aderllan Santos;Lucas Orbán;Rúben Vezo;Ibrahim Diallo;José Gayà;Guilherme Siqueira;Toni Lato;Diego Caballo;João Cancelo;Antonio Barragán;Enzo Pérez;Danilo Barbosa;Javi Fuego;André Gomes;Dani Parejo;Rodrigo de Paul;Tropi;Wilfried Zahibo;Carlos Soler;Fran Villalba;Denis Cheryshev;Pablo Piatti;Zakaria Bakkali;Nacho Gil;Sito;Sofiane Feghouli;Iban Salvador;Paco Alcácer;Rodrigo;Álvaro Negredo;Santi Mina;Rafa Mir,12.0
550,157,Spain,LaLiga,2015,Sevilla FC,368,38,25.8,19,€6.06m,€230.30m,Ramón Sánchez-Pizjuán,43.883 Seats,€61.45m,€44.00m,+€17.45m,Unai Emery,Europa League Winner,Sergio Rico;Beto;David Soria;Federico Fazio;Adil Rami;Timothée Kolodziejczak;Daniel Carriço;Marco Andreolli;Nicolás Pareja;Diego González;Benoît Trémoulinas;Sergio Escudero;José Matos;Mariano;Coke;Diogo Figueiras;David Carmona;Grzegorz Krychowiak;Steven Nzonzi;Vicente Iborra;Luismi Sánchez;Éver Banega;Michael Krohn-Dehli;Sebastián Cristóforo;Antonio Cotán;Yevgen Konoplyanka;Denis Suárez;Gaël Kakuta;Ivi López;Borja Lasso;Vitolo;José Antonio Reyes;Curro Sánchez;Kévin Gameiro;Ciro Immobile;Fernando Llorente;Juan Muñoz;Carlos Fernández,7.0
551,157,Spain,LaLiga,2015,Athletic Bilbao,621,28,27.0,1,€5.29m,€148.00m,San Mamés,53.289 Seats,0,€10.00m,€-10.00m,Ernesto Valverde,Spanish Super Cup winner,Iago Herrerín;Gorka Iraizoz;Álex Remiro;Aymeric Laporte;Xabi Etxeita;Eneko Bóveda;Yeray Álvarez;Carlos Gurpegui;Mikel Balenziaga;Enric Saborit;Óscar de Marcos;Iñigo Lekue;Mikel San José;Ander Iturraspe;Beñat Etxebarria;Mikel Rico;Gorka Elustondo;Javi Eraso;Iker Muniain;Ager Aketxe;Ibai Gómez;Markel Susaeta;Iñaki Williams;Raúl García;Aritz Aduriz;Sabin Merino;Kike Sola;Borja Viguera,5.0
552,157,Spain,LaLiga,2015,Villarreal CF,1050,28,25.4,10,€5.02m,€140.60m,La Cerámica,23.500 Seats,€37.56m,€47.20m,€-9.64m,Marcelino,,Alphonse Areola;Sergio Asenjo;Mariano Barbosa;Mateo Musacchio;Eric Bailly;Víctor Ruiz;Daniele Bonera;Pablo Iñiguez;Jaume Costa;Bojan Jokic;Adrián Marín;Alfonso Pedraza;Mario Gaspar;Antonio Rukavina;Miguel Llambrich;Bruno Soriano;Matías Nahuel;Rodri;Manu Trigueros;Jonathan dos Santos;Tomás Pina;Denis Suárez;Samu Castillejo;Samu García;Léo Baptistão;Roberto Soldado;Cédric Bakambu;Adrián López,4.0
