id,name,appearances,goals,asists,yellow_cards,second_yellow_cards,red_cards,minutes_played,goals_conceded,clean_sheets
425334,matty-cash,40.0,4,4,8,-,-,3.547',,
316551,jake-clarke-salter,31.0,-,-,6,-,-,2.502',,
59631,nacer-chadli,28.0,1,3,2,-,-,1.326',,
258878,tosin-adarabioyo,44.0,2,2,3,-,1,3.902',,
253341,rob-holding,21.0,1,-,4,1,-,1.338',,
261367,connor-dymond,,,,,,,,,
216569,jeremie-boga,34.0,2,4,-,-,-,1.746',,
196722,remi-matthews,2.0,-,,-,-,-,180',5.0,-
337321,nathan-holland,39.0,6,7,-,-,-,1.895',,
570864,tony-springett,26.0,8,9,3,-,-,2.132',,
221624,zack-steffen,9.0,-,,1,-,-,810',10.0,2
295331,isaac-success,24.0,3,9,1,-,1,1.063',,
416621,jordan-lee,,,,,,,,,
697282,zach-awe,15.0,1,-,2,-,-,1.215',,
200777,alex-pritchard,47.0,4,13,5,-,-,2.953',,
251845,sergi-canos,35.0,4,2,7,1,-,2.372',,
291422,lys-mousset,13.0,3,1,3,-,-,478',,
65477,troy-deeney,24.0,4,3,-,-,-,1.451',,
661207,oscar-bobb,34.0,8,12,1,-,-,2.821',,
410436,bailey-peacock-farrell,47.0,-,,2,-,-,4.260',49.0,17
169555,callum-paterson,45.0,6,3,11,-,-,2.780',,
288948,aston-oxborough,22.0,-,,2,-,-,1.980',35.0,5
130768,jonathan-bond,36.0,-,,2,-,-,3.240',54.0,8
502065,aji-alese,27.0,2,1,7,-,-,2.402',,
170929,massadio-haidara,21.0,1,2,5,-,1,1.144',,
108725,chris-wood,38.0,5,-,1,-,-,2.885',,
46220,pablo-hernandez,27.0,3,1,6,-,-,2.039',,
92899,marvin-zeegelaar,16.0,-,-,5,-,-,844',,
242681,josh-vickers,25.0,-,,-,-,-,2.280',15.0,14
243589,josh-onomah,22.0,1,3,1,-,-,889',,
108878,adam-matthews,31.0,-,2,1,-,-,2.657',,
45314,federico-fazio,16.0,1,-,2,1,-,1.435',,
61644,jack-colback,46.0,4,1,11,1,-,3.740',,
53173,philipp-wollscheid,,,,,,,,,
50202,eden-hazard,23.0,1,2,2,-,-,903',,
14066,wayne-routledge,,,,,,,,,
581670,louie-barry,25.0,7,2,2,-,-,1.788',,
306024,dominic-calvert-lewin,18.0,5,2,2,-,-,1.331',,
193593,jon-toral,24.0,3,1,3,-,-,1.621',,
12127,michael-turner,,,,,,,,,
246579,bartosz-kapustka,8.0,1,-,3,-,-,299',,
396165,callum-whelan,51.0,1,2,6,-,-,4.088',,
381362,wesley-moraes,27.0,2,-,6,-,-,1.175',,
236510,sheyi-ojo,21.0,1,2,-,-,-,1.197',,
77812,christoph-zimmermann,7.0,-,-,1,-,-,473',,
198589,lewis-baker,35.0,11,5,4,-,-,2.999',,
3357,mark-schwarzer,,,,,,,,,
345468,andi-zeqiri,24.0,3,2,3,-,-,1.193',,
91317,ashley-westwood,29.0,-,5,7,-,-,2.457',,
217115,neal-maupay,35.0,9,2,7,-,-,2.505',,
111195,joel-veltman,37.0,1,1,7,-,-,3.063',,
543164,rhys-norrington-davies,26.0,-,1,5,-,-,2.096',,
224884,abdul-rahman-baba,29.0,-,1,5,-,-,2.577',,
121404,omar-elabdellaoui,8.0,-,1,2,-,-,570',,
26764,bacary-sagna,,,,,,,,,
367284,leo-ostigard,31.0,2,-,9,1,1,2.602',,
182894,jean-philippe-gbamin,18.0,2,3,5,1,-,1.274',,
279454,mj-williams,44.0,1,3,11,-,-,3.742',,
49501,elias-kachunga,41.0,4,4,5,-,-,2.187',,
530879,kayne-ramsay,28.0,1,1,5,-,1,1.921',,
403574,elliot-watt,46.0,2,3,12,1,-,3.862',,
213268,alireza-jahanbakhsh,42.0,8,4,3,-,-,2.185',,
68390,seamus-coleman,34.0,1,1,4,-,-,2.971',,
511550,ellis-simms,26.0,7,2,2,-,-,1.914',,
77737,alfred-ndiaye,21.0,-,-,5,1,-,1.180',,
262545,connor-randall,32.0,-,2,4,-,-,2.604',,
96754,fabio-borini,24.0,6,4,3,-,-,1.646',,
157490,michael-hector,7.0,-,-,2,-,-,660',,
201570,george-glendon,35.0,4,-,6,1,-,2.990',,
42710,toby-alderweireld,29.0,1,2,1,-,-,2.492',,
184573,victor-lindelof,35.0,-,2,5,-,-,2.960',,
314959,obbi-oulare,7.0,-,-,1,-,-,121',,
325200,jason-lokilo,29.0,3,6,5,-,-,2.004',,
50057,aaron-ramsey,18.0,2,2,1,-,-,745',,
464738,ben-wynter,44.0,2,-,6,-,-,3.960',,
62688,scott-dann,18.0,2,1,-,-,-,1.214',,
75471,yannick-bolasie,27.0,2,1,6,-,-,1.347',,
263236,kevin-danso,36.0,2,3,8,1,1,3.029',,
285548,fabian-balbuena,53.0,6,1,6,-,-,4.533',,
371436,francisco-sierralta,8.0,-,-,1,-,-,698',,
548470,teden-mengi,27.0,-,-,3,-,-,2.271',,
218140,george-honeyman,36.0,5,5,9,-,-,3.101',,
390664,jacob-lungi-sorensen,12.0,-,-,1,-,-,781',,
242273,pedro-chirivella,36.0,3,1,6,-,-,3.071',,
29152,danny-graham,,,,,,,,,
129592,julien-de-sart,52.0,8,3,15,-,-,4.122',,
406040,ademola-lookman,42.0,8,5,2,-,-,2.349',,
381967,albert-sambi-lokonga,24.0,-,-,5,-,-,1.506',,
282199,erik-palmer-brown,22.0,-,-,3,-,-,1.857',,
47713,mamadou-sakho,32.0,-,1,3,-,-,2.848',,
378710,richarlison,33.0,11,5,8,-,-,2.749',,
126600,kenny-mclean,35.0,3,1,4,-,-,2.943',,
52119,patrick-van-aanholt,48.0,3,3,6,-,-,3.806',,
435338,gabriel-magalhaes,39.0,5,-,7,1,-,3.310',,
183298,chris-long,34.0,10,1,3,-,-,2.550',,
241229,jordan-amavi,13.0,-,-,1,-,-,715',,
61549,sean-scannell,12.0,1,-,-,-,-,562',,
192875,william-troost-ekong,18.0,-,-,3,-,-,1.478',,
81190,loic-damour,26.0,1,1,10,2,-,2.185',,
238809,florent-hadergjonaj,35.0,2,3,7,-,-,3.125',,
555074,oliwier-zych,23.0,-,,-,-,-,2.070',56.0,2
532178,sam-greenwood,27.0,9,7,3,-,-,1.638',,
533083,bayli-spencer-adams,15.0,1,1,1,-,-,1.064',,
554250,morgan-boyes,18.0,-,-,2,-,-,1.098',,
45026,rui-patricio,54.0,-,,4,-,-,4.860',60.0,22
546194,tom-clayton,25.0,1,1,-,-,-,2.079',,
333241,joelinton,37.0,4,1,8,-,-,2.739',,
339013,mason-bloomfield,28.0,5,1,4,-,-,1.514',,
277033,david-brooks,9.0,3,-,1,1,-,660',,
205657,runar-alex-runarsson,20.0,-,,-,-,-,1.755',32.0,2
129627,charlie-austin,38.0,7,1,4,-,-,1.817',,
282821,corey-blackett-taylor,34.0,3,4,1,-,-,1.808',,
401604,michal-karbownik,22.0,-,2,2,-,-,1.684',,
456292,ellery-balcombe,18.0,-,,1,-,-,1.620',23.0,5
672381,jonathan-rowe,33.0,9,7,3,-,-,1.842',,
132098,harry-kane,50.0,27,10,5,-,-,4.250',,
144028,leandro-trossard,35.0,8,3,2,-,-,2.874',,
62049,mame-diouf,37.0,12,3,10,-,-,3.156',,
655880,mipo-odubeko,27.0,4,1,-,-,-,1.273',,
433181,tino-anjorin,17.0,2,-,1,-,-,437',,
31835,mark-noble,23.0,2,-,1,-,-,924',,
3548,kieran-richardson,,,,,,,,,
463751,marc-leonard,27.0,4,3,5,-,-,2.408',,
27114,younes-kaboul,,,,,,,,,
187105,mike-van-der-hoorn,36.0,3,2,3,1,-,2.887',,
19948,willy-caballero,4.0,-,,1,-,-,390',7.0,-
609556,william-osula,5.0,-,-,-,-,-,67',,
81796,sung-yueng-ki,39.0,1,2,7,-,-,3.076',,
250426,adam-armstrong,28.0,2,3,1,-,-,1.758',,
48066,andy-carroll,23.0,5,1,-,-,-,1.621',,
342048,grady-diangana,42.0,2,1,2,-,-,1.966',,
179184,michy-batshuayi,42,14,5,7,-,-,3.140',,
655990,tom-hill,,,,,,,,,
459322,callum-rowe,20,-,1,2,-,-,1.416',,
344605,boubakary-soumare,30,-,1,2,-,-,1.687',,
3630,paul-robinson,,,,,,,,,
278092,jack-payne,41,14,6,2,-,-,3.320',,
26276,michel-vorm,,,,,,,,,
18644,alvaro-negredo,39,10,5,3,-,-,2.417',,
476237,steven-alzate,12,-,-,-,-,-,661',,
504507,kyle-john,20,-,-,1,-,-,1.800',,
488298,maksim-paskotsi,11,-,-,-,-,-,435',,
43763,erik-pieters,15,-,1,1,-,-,997',,
181498,george-evans,25,1,1,3,-,-,1.330',,
6150,fabricio-coloccini,,,,,,,,,
406558,steven-sessegnon,18,1,-,4,-,-,1.230',,
659331,john-kymani-gordon,26,3,-,-,-,-,1.539',,
433186,bali-mumba,20,2,3,3,-,-,1.421',,
345772,bright-enobakhare,5,-,-,-,-,-,160',,
246291,diego-llorente,31,3,-,7,-,-,2.539',,
37011,nathan-dyer,,,,,,,,,
199369,sandro-ramirez,30,4,1,7,-,-,1.531',,
337800,gedson-fernandes,15,3,3,4,-,-,997',,
25553,brede-hangeland,,,,,,,,,
78959,martin-kelly,4,-,-,-,-,-,360',,
4241,joleon-lescott,,,,,,,,,
61832,jake-livermore,38,-,2,9,-,2,3.241',,
15956,jesus-navas,33,-,3,5,-,-,2.363',,
586736,joel-lopez,24,2,4,2,-,-,1.986',,
511815,owen-otasowie,-,-,-,-,-,-,-,,
252345,ken-sema,21,-,-,1,-,-,1.024',,
257533,greg-olley,42,7,-,9,-,-,3.708',,
65255,timm-klose,18,1,-,4,-,-,1.562',,
14555,scott-carson,1,-,,-,-,-,17',-,1.0
503731,stephen-duke-mckenna,24,3,-,3,-,-,1.815',,
29434,yohan-cabaye,,,,,,,,,
374889,kenji-gorre,33,4,6,9,-,-,1.811',,
165007,denis-suarez,40,4,6,4,-,-,3.043',,
35249,stefano-okaka,35,12,4,8,-,-,2.744',,
532824,dan-langley,13,-,,1,-,-,1.170',27,3.0
13520,phil-jagielka,41,-,-,3,-,-,3.666',,
297212,joe-rodon,10,-,-,-,-,-,514',,
345961,djair-parfitt-williams,15,1,-,1,-,-,481',,
226973,harrison-reed,42,-,2,7,-,-,2.904',,
654177,mamadou-sylla,-,-,-,-,-,-,-,,
568007,ben-knight,11,2,2,-,-,-,562',,
247555,edimilson-fernandes,22,2,3,3,-,-,1.226',,
396861,richard-nartey,13,1,-,1,-,-,1.058',,
243028,jan-bednarek,34,4,-,10,-,-,2.858',,
221025,andre-gomes,19,1,2,6,-,-,977',,
42413,darron-gibson,,,,,,,,,
345960,alex-pike,,,,,,,,,
288952,callum-roberts,39,16,6,7,-,-,2.949',,
11680,rob-green,,,,,,,,,
733495,andi-janjeva,,,,,,,,,
16660,alex-baptiste,29,1,-,2,-,-,1.866',,
4190,brian-murphy,23,-,,3,-,-,1.983',24,9.0
112668,tomer-hemed,20,6,1,2,-,-,1.141',,
66219,kyle-naughton,41,-,-,6,-,-,3.494',,
195488,paulo-gazzaniga,15,-,,1,-,-,1.380',21,4.0
6636,christian-fuchs,27,3,-,3,-,2,1.979',,
102017,jorginho,47,9,4,6,-,-,3.561',,
43530,adam-lallana,25,-,1,4,-,-,1.605',,
61842,andros-townsend,27,7,4,3,-,-,1.800',,
121686,cristian-gamboa,27,1,-,6,-,-,2.114',,
341051,kyle-walker-peters,37,2,4,5,-,-,3.034',,
655173,brooklyn-genesini,,,,,,,,,
2865,stephan-lichtsteiner,,,,,,,,,
112343,manolo-gabbiadini,21,7,4,3,-,-,1.266',,
404584,marcus-forss,23,7,3,1,-,-,1.042',,
112617,philip-heise,36,1,10,5,-,-,3.060',,
314237,rushian-hepburn-murphy,,,,,,,,,
111508,allan-nyom,23,1,1,6,-,-,1.688',,
467599,ben-wilmot,39,1,3,11,-,-,3.202',,
161869,djibril-sidibe,26,-,-,6,-,-,1.595',,
364861,fousseni-diabate,34,6,3,3,-,-,2.581',,
618901,sam-mccallum,19,2,-,2,-,-,1.403',,
3547,darren-fletcher,,,,,,,,,
159471,serge-gnabry,45,17,9,-,-,-,2.749',,
128909,jack-robinson,32,3,1,8,-,-,2.796',,
39909,sylvain-marveaux,,,,,,,,,
26669,ragnar-klavan,17,1,-,5,-,-,1.527',,
348863,juninho-bacuna,29,3,6,6,-,-,1.678',,
542690,frederik-alves,18,-,-,-,-,-,990',,
37148,gabriel-agbonlahor,,,,,,,,,
292734,george-dobson,43,1,3,16,-,-,3.733',,
537182,levi-lumeka,18,-,1,1,-,-,602',,
218087,ben-osborn,39,3,4,2,-,-,2.248',,
29974,patrick-mccarthy,,,,,,,,,
596217,mark-helm,25,-,2,3,-,-,2.250',,
145707,danilo,31,2,3,6,-,-,2.627',,
493607,matt-worthington,34,1,-,7,-,2,2.542',,
18935,samir-nasri,,,,,,,,,
110860,luke-garbutt,19,-,-,4,-,-,1.509',,
396174,jimmy-dunne,43,3,1,6,-,-,3.666',,
610653,ethan-fitzhugh,19,3,-,3,-,-,921',,
57079,jack-rodwell,14,3,-,3,-,-,827',,
732117,dylan-williams,25,-,2,1,-,-,1.906',,
234807,martin-samuelsen,21,2,2,4,-,-,774',,
566723,michael-olise,32,4,9,4,-,-,1.564',,
40204,joe-hart,54,-,,-,-,-,4.890',47,26.0
183720,anwar-el-ghazi,14.0,3,3,2,-,-,558',,
92141,victor-ibarbo,9.0,-,-,-,-,-,281',,
171679,matt-doherty,26.0,2,4,-,-,-,1.653',,
567597,odel-offiah,26.0,-,-,2,-,-,1.912',,
126665,idrissa-gueye,33.0,4,1,5,-,-,2.039',,
57207,jordon-mutch,21.0,-,-,3,-,-,1.222',,
340918,caoimhin-kelleher,8.0,-,,1,-,-,750',7,4
24634,david-jones,6.0,1,-,1,1,-,311',,
551001,owen-beck,28.0,1,4,9,-,1,2.271',,
81801,chung-yong-lee,43.0,3,2,6,-,-,2.609',,
59866,victor-moses,34.0,3,5,5,-,-,2.602',,
92381,sammy-ameobi,,,,,,,,,
607224,hannibal,15.0,1,4,8,1,-,1.198',,
560694,lewis-obrien,50.0,3,3,10,-,-,4.311',,
210202,james-horsfield,14.0,1,-,1,-,-,1.056',,
44327,andrea-ranocchia,10.0,1,-,1,-,-,556',,
471368,alfie-mccalmont,31.0,1,2,1,-,-,2.035',,
37304,shane-long,19.0,2,1,1,-,-,618',,
274839,wilfred-ndidi,31.0,2,1,7,1,-,2.582',,
516407,bojan-radulovic,27.0,9,-,1,1,-,1.527',,
73484,tom-cleverley,30.0,-,2,2,-,-,1.698',,
170322,jonathan-williams,45.0,5,8,5,-,-,2.551',,
554098,keenan-appiah-forson,29.0,2,3,1,-,-,2.365',,
406634,matt-oriley,50.0,11,8,3,-,-,3.759',,
164771,jordan-veretout,50.0,4,10,7,-,-,3.089',,
104124,michail-antonio,47.0,13,11,8,1,-,3.920',,
487469,vitinha,47.0,4,5,6,-,-,3.260',,
253677,tyrone-mings,37.0,1,3,11,-,-,3.278',,
505046,ben-winterbottom,,,,,,,,,
82105,joel-matip,43.0,3,3,3,-,-,3.708',,
505653,fabio-silva,28.0,1,3,2,-,-,995',,
383109,przemyslaw-placheta,14.0,-,-,1,-,-,641',,
463694,ollie-harfield,37.0,-,-,4,-,1,3.058',,
606872,leonardo-campana,43.0,15,1,3,-,-,2.392',,
82442,olivier-giroud,38.0,14,4,6,-,-,2.519',,
71271,adrian,1.0,-,,-,-,-,90',-,1
225166,josh-wakefield,,,,,,,,,
324351,panagiotis-retsos,13.0,-,-,1,-,-,273',,
314366,kyle-edwards,22.0,-,-,-,-,-,1.271',,
163738,moses-odubajo,33.0,-,3,6,1,-,2.476',,
704801,joe-mcglynn,21.0,5,2,1,1,-,1.488',,
670857,jude-soonsup-bell,36.0,8,5,3,-,-,2.309',,
581675,harvey-vale,38.0,9,5,2,-,-,3.022',,
470128,sam-dalby,44.0,9,1,3,-,-,3.565',,
866655,tyler-dibling,22.0,8,5,1,-,-,1.464',,
298240,george-thomas,24.0,-,2,-,-,-,882',,
166240,jurgen-locadia,17.0,2,1,-,-,-,748',,
126321,carl-jenkinson,28.0,3,-,4,-,-,2.174',,
7589,victor-valdes,,,,,,,,,
425894,cameron-john,7.0,-,-,-,-,-,316',,
222024,nathan-thomas,,,,,,,,,
587106,goncalo-cardoso,19.0,1,-,5,-,-,1.363',,
76560,haris-vuckic,31.0,12,5,2,-,-,1.670',,
208379,christian-walton,38.0,-,,1,-,-,3.420',34,15
158764,stuart-dallas,37.0,1,1,5,-,-,3.139',,
344004,cameron-coxe,38.0,-,1,6,-,-,2.758',,
465950,alex-denny,15.0,-,-,2,-,-,811',,
4321,steven-pienaar,,,,,,,,,
260806,isaac-mbenza,21.0,-,2,1,-,-,1.181',,
263556,joe-maguire,6.0,-,1,-,-,-,394',,
61834,ryan-mason,,,,,,,,,
256652,adnan-maric,13.0,2,-,2,-,-,805',,
410425,yves-bissouma,28.0,2,2,10,-,-,2.233',,
447063,archie-mair,2.0,-,,-,-,-,180',5,-
587019,fin-stevens,4.0,-,-,-,-,-,130',,
578391,rayan-ait-nouri,27.0,1,6,4,-,-,2.163',,
610665,caleb-watts,13.0,1,6,6,-,-,1.094',,
55291,scott-arfield,50.0,6,-,5,-,-,2.528',,
87672,junior-stanislas,8.0,-,2,-,-,-,202',,
526873,jake-eastwood,3.0,-,,-,-,-,270',9,1
183299,callum-robinson,44.0,8,9,2,-,-,2.470',,
371814,nathaniel-phillips,22.0,-,-,4,-,-,1.840',,
407487,lloyd-humphries,,,,,,,,,
129476,gerard-deulofeu,35.0,13,5,9,-,-,2.652',,
385918,aiden-oneill,21.0,-,2,6,-,-,1.817',,
178614,jean-michael-seri,34.0,1,6,2,-,-,2.221',,
258885,max-lowe,23.0,1,4,3,-,-,1.819',,
314372,darnell-johnson,4.0,1,1,1,-,-,272',,
344596,malang-sarr,22.0,-,-,4,-,-,1.608',,
286384,eric-bailly,7.0,-,-,1,-,-,488',,
40567,gareth-mcauley,,,,,,,,,
72462,luciano-narsingh,14.0,1,-,-,-,-,533',,
186269,stephen-hendrie,20.0,-,-,4,-,-,1.251',,
71292,jonjo-shelvey,26.0,2,3,5,1,-,2.166',,
3562,steve-harper,,,,,,,,,
148455,mohamed-salah,51.0,31,16,1,-,-,4.012',,
134425,raheem-sterling,47.0,17,9,2,-,-,3.088',,
209212,solly-march,33.0,-,2,1,-,-,1.921',,
746778,harry-boyes,35.0,5,-,7,-,-,3.096',,
236953,sam-byram,19.0,-,-,5,-,-,1.346',,
587003,lewis-bate,27.0,1,1,3,-,-,2.066',,
38145,adrian-mariappa,19.0,3,-,3,1,-,1.562',,
12384,alexander-tettey,6.0,-,-,-,-,-,494',,
314875,jarrod-bowen,51.0,18,13,8,-,-,4.090',,
143424,alex-oxlade-chamberlain,29.0,3,3,-,-,-,1.525',,
392774,kane-wilson,48.0,3,14,4,-,-,4.229',,
346482,dan-nlundulu,25.0,2,-,4,-,-,1.354',,
364135,moise-kean,44.0,6,3,5,-,1,1.434',,
487850,oladapo-afolayan,51.0,14,7,11,-,-,3.929',,
566043,nigel-lonwijk,25.0,1,-,1,-,-,1.106',,
347666,ryan-sweeney,38.0,3,-,8,1,-,3.240',,
42735,sven-kums,54.0,3,5,6,-,-,3.837',,
39015,ralf-fahrmann,8.0,-,,-,-,-,720',11.0,1
875929,josh-feeney,24.0,1,-,1,-,-,2.068',,
119269,shane-duffy,20.0,1,-,7,-,-,1.643',,
387036,joe-riley,37.0,3,2,4,-,-,2.775',,
36814,chris-brunt,,,,,,,,,
50201,christian-benteke,38.0,5,1,5,-,-,1.780',,
807318,ryan-finnigan,16.0,3,-,5,-,-,978',,
177065,florin-andone,9.0,1,-,1,-,-,419',,
212829,jack-oconnell,,,,,,,,,
19085,marouane-chamakh,,,,,,,,,
314353,trent-alexander-arnold,47.0,2,19,5,-,-,4.230',,
426666,ryotaro-meshino,24.0,3,1,2,-,-,1.038',,
714458,ben-nelson,23.0,1,-,2,-,-,1.963',,
66934,cheikhou-kouyate,31.0,1,1,3,-,-,2.314',,
451677,christos-tzolis,20.0,2,3,1,-,-,739',,
57842,christopher-schindler,32.0,1,-,4,-,-,2.910',,
134293,jayden-stockley,38.0,20,1,8,-,1,2.893',,
123682,callum-wilson,18.0,8,-,4,-,-,1.389',,
205503,ibrahim-amadou,10.0,1,-,4,-,-,815',,
503769,arthur-okonkwo,7.0,-,,-,-,-,630',12.0,1
469050,nathan-collins,22.0,2,-,3,-,1,1.938',,
33713,theo-walcott,12.0,-,-,-,-,-,487',,
108390,thibaut-courtois,52.0,-,,1,-,-,4.770',46.0,22
39908,rudy-gestede,28.0,4,3,4,-,-,1.804',,
111073,ryan-allsop,34.0,-,,3,-,-,2.984',43.0,9
337284,ovie-ejaria,26.0,2,-,1,-,-,1.938',,
142389,mark-gillespie,2.0,-,,-,-,-,180',6.0,-
39372,mario-vrancic,35.0,3,7,3,-,-,2.141',,
541231,sepp-van-den-berg,50.0,2,1,8,-,-,4.418',,
300716,kieran-tierney,25.0,1,3,-,-,-,2.152',,
91854,barry-douglas,19.0,4,3,5,-,-,1.467',,
59606,craig-cathcart,32.0,-,1,3,-,-,2.480',,
40613,jack-cork,24.0,1,-,4,-,-,1.990',,
222813,marko-grujic,36.0,1,2,7,1,-,1.656',,
568006,dennis-cirkin,41.0,-,2,11,-,-,3.304',,
126664,lucas-digne,31.0,1,4,6,-,-,2.549',,
398398,callum-buckley,,,,,,,,,
342046,axel-tuanzebe,13.0,-,-,2,-,-,816',,
93905,muhamed-besic,22.0,1,-,5,1,-,974',,
479999,eberechi-eze,19.0,1,1,1,-,-,1.047',,
331726,tammy-abraham,53.0,27,5,11,-,-,4.256',,
67211,sam-baldock,21.0,6,1,-,-,-,1.156',,
287431,alfie-mawson,8.0,-,-,-,-,-,386',,
537382,bryan-gil,37.0,-,2,6,-,-,1.863',,
309180,jan-mlakar,33.0,7,3,1,-,-,1.784',,
44983,dan-gosling,6.0,1,-,-,-,-,272',,
73564,jason-steele,4.0,-,,-,-,-,360',4.0,2
503680,neco-williams,23.0,2,5,2,-,-,1.671',,
108354,jordan-ayew,34.0,3,3,2,-,-,2.214',,
203127,conor-mcgrandles,45.0,2,1,14,-,-,3.739',,
146258,jetro-willems,24.0,1,-,5,-,-,1.607',,
410225,ismaila-sarr,22.0,5,2,2,-,-,1.861',,
176485,lucas-piazon,34.0,1,-,4,-,1,1.441',,
707164,harvey-blair,19.0,10,5,1,-,-,1.304',,
111524,ahmed-hegazy,19.0,3,-,1,-,-,1.710',,
663225,tyler-onyango,14.0,-,1,2,-,-,956',,
293726,charlie-gilmour,20.0,1,1,5,-,-,1.292',,
34322,sokratis-papastathopoulos,39.0,1,1,11,-,-,3.361',,
186997,christian-atsu,8.0,-,1,-,-,-,404',,
391005,mads-roerslev,26.0,1,2,2,-,-,1.540',,
220491,matt-macey,44.0,-,,2,-,-,3.990',51.0,14
44779,diego-costa,,,,,,,,,
55125,chris-lowe,32.0,1,4,4,-,-,2.628',,
340394,abdelhamid-sabiri,25.0,6,2,7,-,-,1.672',,
87422,valentin-roberge,31.0,-,-,9,2,-,2.705',,
463758,terry-taylor,20.0,-,1,3,-,-,1.167',,
16311,rouwen-hennings,32.0,15,3,6,-,-,2.584',,
337333,alex-kral,13.0,-,1,-,-,-,537',,
154287,todd-kane,31.0,1,5,4,-,-,2.249',,
118535,will-keane,50.0,27,7,2,-,-,4.143',,
712099,dexter-lembikisa,38.0,1,3,-,-,-,2.846',,
23951,steve-mandanda,20.0,-,,1,-,-,1.800',15.0,10
117996,phil-jones,8.0,-,-,1,-,-,418',,
127194,yaya-sanogo,,,,,,,,,
518644,largie-ramazani,33.0,9,1,7,-,-,2.166',,
374139,junior-firpo,28.0,-,2,11,-,-,1.995',,
174094,morgan-sanson,12.0,-,1,-,-,-,440',,
184382,ming-yang-yang,30.0,3,4,7,1,-,2.468',,
654173,brad-young,34.0,11,4,1,-,-,2.179',,
503980,joe-gelhardt,33.0,9,7,6,-,-,1.451',,
576314,jan-paul-van-hecke,32.0,1,1,12,-,1,2.737',,
246968,ayoze-perez,25.0,3,5,-,-,1,865',,
33951,sebastien-bassong,,,,,,,,,
354361,frank-anguissa,33.0,-,2,6,-,-,2.361',,
479939,michael-folivi,,,,,,,,,
3995,gary-oneil,,,,,,,,,
388165,yoane-wissa,34.0,10,2,-,-,-,1.580',,
36291,gaetan-bong,7.0,-,1,-,-,-,441',,
40433,alexis-sanchez,39.0,9,5,1,1,-,1.345',,
49655,rickie-lambert,,,,,,,,,
140579,josip-drmic,37.0,25,3,5,-,1,3.049',,
57515,aly-cissokho,30.0,3,1,1,-,-,2.388',,
66923,luke-freeman,9.0,1,-,2,-,-,424',,
399373,morgan-feeney,42.0,1,2,6,-,-,3.489',,
72476,bernd-leno,8.0,-,,-,-,-,720',11.0,3
193469,bjorn-engels,20.0,2,-,3,-,1,1.609',,
39010,jordi-gomez,27.0,3,4,7,-,1,2.258',,
265078,patrick-cutrone,31.0,3,2,2,-,-,1.551',,
43003,nacho-monreal,,,,,,,,,
74088,declan-rudd,4,-,,1,-,-,283',5.0,1
226968,sam-mcqueen,,,,,,,,,
379807,lyanco,18,-,-,3,-,-,1.103',,
348795,giovani-lo-celso,41,2,3,5,-,-,2.481',,
434207,aaron-connolly,27,4,-,2,-,-,1.593',,
39883,morgan-amalfitano,,,,,,,,,
64399,vicente-guaita,30,-,,2,-,-,2.656',33.0,12
404386,robbie-burton,18,-,1,5,-,-,1.054',,
480763,juan-foyth,38,1,1,7,1,-,3.022',,
256178,joe-gomez,21,-,1,3,-,-,1.036',,
70934,nolito,35,2,1,1,-,-,1.598',,
357885,pablo-fornals,54,6,7,5,-,-,3.763',,
586986,luke-plange,37,9,5,2,-,-,2.393',,
92571,aaron-cresswell,42,2,7,4,-,2,3.573',,
411295,raphinha,36,11,3,7,-,-,2.967',,
81789,maya-yoshida,26,2,3,2,-,-,1.819',,
331560,takehiro-tomiyasu,23,-,1,3,-,-,1.781',,
480987,chris-mepham,24,-,1,7,-,-,1.203',,
202984,roque-mesa,42,4,8,16,-,-,3.108',,
9422,allan-mcgregor,48,-,,4,-,-,4.291',47.0,17
57500,cesar-azpilicueta,47,3,3,5,-,-,3.634',,
94005,sead-kolasinac,22,-,1,2,-,-,848',,
511552,ryan-astley,26,-,-,1,-,1,2.336',,
403151,robert-sanchez,38,-,,3,-,1,3.420',45.0,11
314388,ro-shaun-williams,35,-,-,5,-,-,3.036',,
13796,grant-leadbitter,,,,,,,,,
112988,cedric-soares,26,1,3,4,-,-,1.853',,
8552,arouna-kone,,,,,,,,,
129588,dennis-praet,24,2,2,3,-,-,1.542',,
46477,mathias-ranegie,,,,,,,,,
318077,lucas-torreira,35,5,2,10,1,-,2.550',,
16135,ryan-babel,43,4,2,4,-,-,2.138',,
46156,aleksandar-kolarov,4,-,-,-,-,-,44',,
480116,lloyd-kelly,42,1,1,5,-,-,3.714',,
112302,roberto-pereyra,25,5,6,9,1,-,1.860',,
487428,nikola-tavares,26,1,-,6,-,-,1.959',,
67421,kyle-bartley,40,2,1,7,-,-,3.561',,
457129,ben-hinchliffe,,,,,,,,,
453704,alvaro-fernandez,16,-,,-,-,-,1.440',28.0,2
95755,viktor-fischer,24,3,8,2,-,-,1.509',,
48870,jonas-lossl,22,-,,2,-,-,2.040',26.0,6
456111,will-mannion,14,-,,1,-,-,1.260',27.0,4
225693,fabinho,48,8,1,9,-,-,3.693',,
58205,andre-schurrle,,,,,,,,,
392765,emile-smith-rowe,37,11,2,1,-,-,2.176',,
431422,nathan-trott,24,-,,1,-,-,2.160',48.0,3
215118,calum-chambers,16,2,-,1,-,-,1.205',,
412660,keinan-davis,26,8,4,6,-,-,1.684',,
